Dataset,Local Method,Global Method,Weight Local,Weight Global,AUC-ROC,AUC-PR,F1-score,Precision,Recall,MCC
17_InternetAds.npz,COF,MCD,0.6,0.4,0.786154228111226,0.5836371344447775,0.3554603854389722,0.8383838383838383,0.22554347826086957,0.3844432226630691
17_InternetAds.npz,COF,MCD,0.5,0.5,0.7785938265222834,0.543919158988009,0.3468950749464668,0.8181818181818182,0.22010869565217392,0.372516765405947
17_InternetAds.npz,COF,MCD,0.4,0.6,0.8005412676171301,0.5627898532550457,0.33404710920770875,0.7878787878787878,0.21195652173913043,0.354627079520264
17_InternetAds.npz,COF,MCD,0.3,0.7,0.8183190945203243,0.6042333639626692,0.34261241970021417,0.8080808080808081,0.21739130434782608,0.36655353677738606
17_InternetAds.npz,COF,MCD,0.2,0.8,0.8065712235402949,0.515213525937978,0.28693790149892934,0.6767676767676768,0.18206521739130435,0.2890315646060929
17_InternetAds.npz,COF,MCD,0.1,0.9,0.8128188428470371,0.5648735414937639,0.3297644539614561,0.7777777777777778,0.20923913043478262,0.348663850891703
17_InternetAds.npz,COF,GMM,0.9,0.1,0.7018657833161017,0.46010516001166835,0.291220556745182,0.6868686868686869,0.18478260869565216,0.2949947932346539
17_InternetAds.npz,COF,GMM,0.8,0.2,0.724531683626272,0.4684409741533814,0.29550321199143464,0.696969696969697,0.1875,0.3009580218632149
17_InternetAds.npz,COF,GMM,0.7,0.3,0.7423664771181369,0.46371196589157204,0.291220556745182,0.6868686868686869,0.18478260869565216,0.2949947932346539
17_InternetAds.npz,COF,GMM,0.6,0.4,0.7547018691843065,0.4497078605325695,0.23554603854389725,0.5555555555555556,0.14945652173913043,0.21747282106336077
17_InternetAds.npz,COF,GMM,0.5,0.5,0.7631057163846112,0.4351354309167106,0.20556745182012845,0.48484848484848486,0.13043478260869565,0.17573022066343372
17_InternetAds.npz,COF,GMM,0.4,0.6,0.7685728084018068,0.4256129502348009,0.1841541755888651,0.43434343434343436,0.11684782608695653,0.14591407752062865
17_InternetAds.npz,COF,GMM,0.3,0.7,0.7715605784404417,0.42080254837924763,0.17558886509635974,0.41414141414141414,0.11141304347826086,0.13398762026350663
17_InternetAds.npz,COF,GMM,0.2,0.8,0.7719959052075965,0.41671937898300226,0.16702355460385437,0.3939393939393939,0.10597826086956522,0.12206116300638462
17_InternetAds.npz,COF,GMM,0.1,0.9,0.7705079719214235,0.4125433287315168,0.16702355460385437,0.3939393939393939,0.10597826086956522,0.12206116300638462
17_InternetAds.npz,SOD,PCA,0.9,0.1,0.555092642977635,0.22560805389463656,0.13704496788008566,0.32323232323232326,0.08695652173913043,0.08031856260645755
17_InternetAds.npz,SOD,PCA,0.8,0.2,0.5560075093867335,0.22626884772624417,0.13276231263383298,0.31313131313131315,0.08423913043478261,0.07435533397789654
17_InternetAds.npz,SOD,PCA,0.7,0.3,0.5600351322305055,0.2290954089624942,0.12419700214132763,0.29292929292929293,0.07880434782608696,0.06242887672077452
17_InternetAds.npz,SOD,PCA,0.6,0.4,0.5717013794416934,0.23553396637290097,0.13276231263383298,0.31313131313131315,0.08423913043478261,0.07435533397789654
17_InternetAds.npz,SOD,PCA,0.5,0.5,0.5914084181313598,0.24644261761412403,0.1498929336188437,0.35353535353535354,0.09510869565217392,0.09820824849214058
17_InternetAds.npz,SOD,PCA,0.4,0.6,0.6114734110572999,0.2612967829261521,0.1498929336188437,0.35353535353535354,0.09510869565217392,0.09820824849214058
17_InternetAds.npz,SOD,PCA,0.3,0.7,0.6262711201501878,0.27855102266518716,0.16274089935760172,0.3838383838383838,0.10326086956521739,0.1160979343778236
