Dataset,Local Method,Global Method,Weight Local,Weight Global,AUC-ROC,AUC-PR,F1-score,Precision,Recall,MCC
15_Hepatitis.npz,COF,OCSVM,0.2,0.8,0.4489092996555683,0.1472242012246112,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,COF,OCSVM,0.1,0.9,0.4420206659012629,0.1459406411690604,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,COF,IForest,0.9,0.1,0.5866819747416763,0.2599481830787036,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,IForest,0.8,0.2,0.6222732491389209,0.27193266326604765,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,IForest,0.7,0.3,0.6337543053960965,0.2626194373452,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,IForest,0.6,0.4,0.6544202066590126,0.26615862483282426,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,IForest,0.5,0.5,0.7014925373134329,0.2769689451043206,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,IForest,0.4,0.6,0.6911595866819749,0.25150680811431314,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,COF,IForest,0.3,0.7,0.679678530424799,0.24158502423448994,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,COF,IForest,0.2,0.8,0.7267508610792193,0.26850077300016273,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,COF,IForest,0.1,0.9,0.659012629161883,0.21700447475523466,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,COF,MCD,0.9,0.1,0.5924225028702641,0.2579943034991423,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,MCD,0.8,0.2,0.6234213547646383,0.28003256155811185,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,MCD,0.7,0.3,0.6394948335246843,0.297559492537498,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,MCD,0.6,0.4,0.6739380022962113,0.31290766484880606,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,MCD,0.5,0.5,0.685419058553387,0.30411918203500354,0.0,0.0,0.0,-0.10105492272867439
15_Hepatitis.npz,COF,MCD,0.4,0.6,0.6980482204362801,0.4023932950403538,0.23529411764705882,0.5,0.15384615384615385,0.2098833010518622
15_Hepatitis.npz,COF,MCD,0.3,0.7,0.5970149253731343,0.32156970153901066,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,MCD,0.2,0.8,0.7095292766934558,0.42800038011058544,0.23529411764705882,0.5,0.15384615384615385,0.2098833010518622
15_Hepatitis.npz,COF,MCD,0.1,0.9,0.8071182548794489,0.47114859909790374,0.23529411764705882,0.5,0.15384615384615385,0.2098833010518622
15_Hepatitis.npz,COF,GMM,0.9,0.1,0.5625717566016074,0.24170375629782198,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,GMM,0.8,0.2,0.5809414466130884,0.25653924433854325,0.23529411764705882,0.5,0.15384615384615385,0.2098833010518622
15_Hepatitis.npz,COF,GMM,0.7,0.3,0.6096440872560276,0.2662668376564158,0.23529411764705882,0.5,0.15384615384615385,0.2098833010518622
15_Hepatitis.npz,COF,GMM,0.6,0.4,0.634902411021814,0.27627449224140305,0.23529411764705882,0.5,0.15384615384615385,0.2098833010518622
15_Hepatitis.npz,COF,GMM,0.5,0.5,0.6498277841561424,0.2736872534495981,0.23529411764705882,0.5,0.15384615384615385,0.2098833010518622
15_Hepatitis.npz,COF,GMM,0.4,0.6,0.659012629161883,0.26932286578565134,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,GMM,0.3,0.7,0.6716417910447761,0.27485436408694,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,GMM,0.2,0.8,0.6762342135476463,0.2753373021803789,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,COF,GMM,0.1,0.9,0.6659012629161882,0.2603971582959587,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,SOD,PCA,0.9,0.1,0.6946039035591274,0.2676399745064362,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,SOD,PCA,0.8,0.2,0.695752009184845,0.2686423630083182,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,SOD,PCA,0.7,0.3,0.6923076923076923,0.2645157209418457,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,SOD,PCA,0.6,0.4,0.6991963260619978,0.30811227415973735,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,SOD,PCA,0.5,0.5,0.7049368541905856,0.3123451054732615,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,SOD,PCA,0.4,0.6,0.711825487944891,0.318597936206055,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,SOD,PCA,0.3,0.7,0.7256027554535018,0.33699651162465805,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,SOD,PCA,0.2,0.8,0.730195177956372,0.31152753615568257,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,SOD,PCA,0.1,0.9,0.7382319173363949,0.32505666617165735,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,SOD,HBOS,0.9,0.1,0.7072330654420207,0.27562141778704335,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,SOD,HBOS,0.8,0.2,0.7026406429391504,0.2707042449797415,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,SOD,HBOS,0.7,0.3,0.7095292766934559,0.31395979106892424,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,SOD,HBOS,0.6,0.4,0.7152698048220436,0.3178739323729203,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,SOD,HBOS,0.5,0.5,0.7278989667049369,0.3329437535547367,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,SOD,HBOS,0.4,0.6,0.7474167623421355,0.3602810024066319,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,SOD,HBOS,0.3,0.7,0.7588978185993112,0.38242385529150236,0.23529411764705882,0.5,0.15384615384615385,0.2098833010518622
15_Hepatitis.npz,SOD,HBOS,0.2,0.8,0.7761194029850746,0.36337454318079837,0.23529411764705882,0.5,0.15384615384615385,0.2098833010518622
15_Hepatitis.npz,SOD,HBOS,0.1,0.9,0.7853042479908152,0.3881180907034797,0.23529411764705882,0.5,0.15384615384615385,0.2098833010518622
15_Hepatitis.npz,SOD,OCSVM,0.9,0.1,0.5304247990815155,0.2071633350218808,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
15_Hepatitis.npz,SOD,OCSVM,0.8,0.2,0.4730195177956372,0.18920226048893823,0.11764705882352941,0.25,0.07692307692307693,0.0544141891615939
