Dataset,Local Method,Global Method,Weight Local,Weight Global,AUC-ROC,AUC-PR,F1-score,Precision,Recall,MCC
1_ALOI.npz,COF,IForest,0.4,0.6,0.6456085872362902,0.04883481757669776,0.07578419071518193,0.060960839725474364,0.10013262599469495,0.04075291936371122
1_ALOI.npz,COF,IForest,0.3,0.7,0.6088681269131299,0.041745108972872834,0.06373902132998746,0.051271699636657245,0.08421750663129973,0.027813921504477652
1_ALOI.npz,COF,IForest,0.2,0.8,0.5833264110587313,0.0378025085846253,0.05570890840652447,0.04481227291077917,0.07360742705570292,0.019187922931655273
1_ALOI.npz,COF,IForest,0.1,0.9,0.5730275300701951,0.036244583167220665,0.05169385194479298,0.04158255954784013,0.06830238726790451,0.014874923645244082
1_ALOI.npz,COF,MCD,0.9,0.1,0.7838006568281262,0.12394064714569951,0.19121706398996238,0.15381509890997175,0.2526525198938992,0.16475164884803292
1_ALOI.npz,COF,MCD,0.8,0.2,0.7833815646498289,0.12410096733483891,0.19121706398996238,0.15381509890997175,0.2526525198938992,0.16475164884803292
1_ALOI.npz,COF,MCD,0.7,0.3,0.7834219108327816,0.12455898476416155,0.19121706398996238,0.15381509890997175,0.2526525198938992,0.16475164884803292
1_ALOI.npz,COF,MCD,0.6,0.4,0.7836500421246185,0.12392671632404055,0.19071518193224593,0.15341138473960436,0.2519893899204244,0.1642125239372315
1_ALOI.npz,COF,MCD,0.5,0.5,0.7833326714828761,0.12277088584064481,0.18971141781681303,0.1526039563988696,0.2506631299734748,0.16313427411562872
1_ALOI.npz,COF,MCD,0.4,0.6,0.7803353587982459,0.10791784294766954,0.18117942283563362,0.14574081550262413,0.23938992042440319,0.15396915063200495
1_ALOI.npz,COF,MCD,0.3,0.7,0.7816826341081162,0.12046859045533061,0.18720200752823088,0.1505853855470327,0.2473474801061008,0.16043864956162174
1_ALOI.npz,COF,MCD,0.2,0.8,0.781830252534519,0.11288870370137044,0.1877038895859473,0.15098909971740007,0.2480106100795756,0.16097777447242315
1_ALOI.npz,COF,MCD,0.1,0.9,0.7809650602607938,0.11133352371375743,0.186198243412798,0.14977795720629794,0.2460212201591512,0.15936039974001895
1_ALOI.npz,COF,GMM,0.9,0.1,0.7836534664413098,0.12413668529537662,0.19071518193224593,0.15341138473960436,0.2519893899204244,0.1642125239372315
1_ALOI.npz,COF,GMM,0.8,0.2,0.7834173680900741,0.12452271672706176,0.19021329987452948,0.15300767056923698,0.2513262599469496,0.16367339902643013
1_ALOI.npz,COF,GMM,0.7,0.3,0.783075240190962,0.12479037933540382,0.19071518193224593,0.15341138473960436,0.2519893899204244,0.1642125239372315
1_ALOI.npz,COF,GMM,0.6,0.4,0.7825480334977706,0.1251025622658062,0.19171894604767875,0.1542188130803391,0.253315649867374,0.16529077375883433
1_ALOI.npz,COF,GMM,0.5,0.5,0.7817085926378737,0.1254368391366933,0.19121706398996238,0.15381509890997175,0.2526525198938992,0.16475164884803292
1_ALOI.npz,COF,GMM,0.4,0.6,0.7803146333976259,0.12554783540250133,0.1892095357590966,0.15220024222850223,0.25,0.16259514920482732
1_ALOI.npz,COF,GMM,0.3,0.7,0.7777807357000811,0.12475765949595624,0.18971141781681303,0.1526039563988696,0.2506631299734748,0.16313427411562872
1_ALOI.npz,COF,GMM,0.2,0.8,0.7726232729154997,0.12045355583526032,0.17816813048933502,0.14331853048041987,0.2354111405835544,0.15073440116719655
1_ALOI.npz,COF,GMM,0.1,0.9,0.7596123192996366,0.10129295158342001,0.15357590966122958,0.12353653613241825,0.20291777188328913,0.12431728053792802
1_ALOI.npz,SOD,PCA,0.9,0.1,0.7178826571725461,0.12363491281325416,0.17666248431618567,0.1421073879693177,0.23342175066312998,0.14911702643479235
1_ALOI.npz,SOD,PCA,0.8,0.2,0.7071392501696419,0.11848476329885321,0.1696361355081556,0.1364553895841744,0.22413793103448276,0.14156927768357278
1_ALOI.npz,SOD,PCA,0.7,0.3,0.6968492061274061,0.11166331148870652,0.1570890840652447,0.1263625353249899,0.20755968169761274,0.1280911549135378
1_ALOI.npz,SOD,PCA,0.6,0.4,0.686490675751342,0.10241290941053921,0.14052697616060225,0.11303996770286637,0.1856763925729443,0.11030003285709165
1_ALOI.npz,SOD,PCA,0.5,0.5,0.6755278225178867,0.09074787260945176,0.12848180677540777,0.10335082761404925,0.16976127320954906,0.09736103499785809
1_ALOI.npz,SOD,PCA,0.4,0.6,0.6630342306847274,0.0776639253627319,0.11392722710163113,0.09164311667339524,0.15053050397877984,0.08172641258461752
1_ALOI.npz,SOD,PCA,0.3,0.7,0.6483923357827507,0.06406001015825469,0.10188205771643663,0.08195397658457812,0.1346153846153846,0.06878741472538395
1_ALOI.npz,SOD,PCA,0.2,0.8,0.6289030030263227,0.05234669289914523,0.08682559598494353,0.06984255147355672,0.11472148541114058,0.05261366740134199
1_ALOI.npz,SOD,PCA,0.1,0.9,0.5991786086029218,0.04386669965866329,0.07377666248431618,0.059345983044004846,0.09748010610079576,0.03859641972050563
