Dataset,Local Method,Global Method,Weight Local,Weight Global,AUC-ROC,AUC-PR,F1-score,Precision,Recall,MCC
4_breastw.npz,COF,GMM,0.6,0.4,0.9657073391383015,0.8891275197475037,0.22627737226277375,0.8857142857142857,0.1297071129707113,0.2610774476392977
4_breastw.npz,COF,GMM,0.5,0.5,0.9657073391383015,0.8891275197475037,0.22627737226277375,0.8857142857142857,0.1297071129707113,0.2610774476392977
4_breastw.npz,COF,GMM,0.4,0.6,0.9658675411813487,0.9010273005803389,0.22627737226277375,0.8857142857142857,0.1297071129707113,0.2610774476392977
4_breastw.npz,COF,GMM,0.3,0.7,0.9666685513965849,0.9184396654485474,0.24817518248175185,0.9714285714285714,0.14225941422594143,0.30284413175960695
4_breastw.npz,COF,GMM,0.2,0.8,0.9689490745976101,0.9317494372049784,0.24817518248175185,0.9714285714285714,0.14225941422594143,0.30284413175960695
4_breastw.npz,COF,GMM,0.1,0.9,0.9717384748765503,0.9385107504137908,0.24817518248175185,0.9714285714285714,0.14225941422594143,0.30284413175960695
4_breastw.npz,SOD,PCA,0.9,0.1,0.9436936936936936,0.8389978216995105,0.22627737226277375,0.8857142857142857,0.1297071129707113,0.2610774476392977
4_breastw.npz,SOD,PCA,0.8,0.2,0.9560480983075125,0.8677560823794732,0.22627737226277375,0.8857142857142857,0.1297071129707113,0.2610774476392977
4_breastw.npz,SOD,PCA,0.7,0.3,0.9654152060009801,0.8953292644857407,0.2335766423357664,0.9142857142857143,0.13389121338912133,0.27499967567940076
4_breastw.npz,SOD,PCA,0.6,0.4,0.9728127709299257,0.9206405408107161,0.24087591240875908,0.9428571428571428,0.13807531380753138,0.2889219037195038
4_breastw.npz,SOD,PCA,0.5,0.5,0.9777319160164348,0.9426013500495436,0.24817518248175185,0.9714285714285714,0.14225941422594143,0.30284413175960695
4_breastw.npz,SOD,PCA,0.4,0.6,0.9782596403935315,0.955444503414611,0.24817518248175185,0.9714285714285714,0.14225941422594143,0.30284413175960695
4_breastw.npz,SOD,PCA,0.3,0.7,0.9769780240491536,0.9626494201184281,0.24817518248175185,0.9714285714285714,0.14225941422594143,0.30284413175960695
4_breastw.npz,SOD,PCA,0.2,0.8,0.973613781145162,0.9651244748632208,0.2554744525547445,1.0,0.14644351464435146,0.31676635979971
4_breastw.npz,SOD,PCA,0.1,0.9,0.9680538278864639,0.9632385891135441,0.2554744525547445,1.0,0.14644351464435146,0.31676635979971
4_breastw.npz,SOD,HBOS,0.9,0.1,0.9442119944211994,0.8411730413489961,0.22627737226277375,0.8857142857142857,0.1297071129707113,0.2610774476392977
4_breastw.npz,SOD,HBOS,0.8,0.2,0.9559255908628294,0.8702089867785263,0.2335766423357664,0.9142857142857143,0.13389121338912133,0.27499967567940076
4_breastw.npz,SOD,HBOS,0.7,0.3,0.9649440235214294,0.898064618950815,0.24087591240875908,0.9428571428571428,0.13807531380753138,0.2889219037195038
4_breastw.npz,SOD,HBOS,0.6,0.4,0.9716913566285951,0.9208076063595816,0.22627737226277375,0.8857142857142857,0.1297071129707113,0.2610774476392977
4_breastw.npz,SOD,HBOS,0.5,0.5,0.9781559802480305,0.9404152479887362,0.24087591240875908,0.9428571428571428,0.13807531380753138,0.2889219037195038
4_breastw.npz,SOD,HBOS,0.4,0.6,0.9827452975988541,0.9526870838428273,0.24817518248175185,0.9714285714285714,0.14225941422594143,0.30284413175960695
